sample_id,question_id,dataset_name,split_name,correct_or_not,hallucinated_or_not,generated_answer,ground_truth_answer,max_r,mean_r,max_entropy,mean_entropy,trigger_layer,trigger_step,pt_path
1409,1409,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7335069444444444,11.9375,4.864084487334006,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1409.pt
2905,2905,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.671875,0.7767650462962963,11.9375,5.132225061340721,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2905.pt
667,667,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7602719907407407,11.9375,5.1966557681908165,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/667.pt
2160,2160,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7518807870370371,11.9375,5.318578922596693,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2160.pt
1410,1410,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7335069444444444,11.9375,5.262876081534819,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1410.pt
2906,2906,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7777777777777778,11.9375,5.129726041120538,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2906.pt
2161,2161,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7703993055555556,11.9375,4.802407185193801,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2161.pt
668,668,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7604166666666666,11.9375,5.125196980627371,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/668.pt
2907,2907,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.671875,0.7772714120370371,11.9375,4.711548669075809,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2907.pt
1411,1411,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7324942129629629,11.9375,4.7138047730725825,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1411.pt
2162,2162,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7703993055555556,11.9375,5.144466660485862,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2162.pt
669,669,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7605613425925926,11.9375,4.645767545867981,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/669.pt
2908,2908,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7777777777777778,11.9375,5.121741680206814,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2908.pt
1412,1412,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7324942129629629,11.9375,5.237763938476089,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1412.pt
2163,2163,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7703993055555556,11.9375,4.62743608839258,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2163.pt
2909,2909,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.671875,0.7767650462962963,11.9375,4.715932177011335,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2909.pt
670,670,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7604166666666666,11.9375,5.136414438695581,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/670.pt
1413,1413,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7324942129629629,11.9375,5.21537484531617,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1413.pt
2164,2164,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7703993055555556,11.9375,5.199075341344223,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2164.pt
2910,2910,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7777777777777778,11.9375,5.1701777416364765,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2910.pt
671,671,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7602719907407407,11.9375,4.693849406033262,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/671.pt
1414,1414,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7324942129629629,11.9375,5.2026315858979775,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1414.pt
2165,2165,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7703993055555556,11.9375,4.572012513905568,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2165.pt
2911,2911,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6953125,0.7443576388888888,11.9375,5.375978393802088,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2911.pt
1415,1415,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7324942129629629,11.9375,5.30113823366904,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1415.pt
672,672,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7605613425925926,11.9375,5.038708189045291,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/672.pt
2166,2166,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7703993055555556,11.9375,5.148453176192185,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2166.pt
2912,2912,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7444299768518519,11.9375,5.256856426176894,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2912.pt
1416,1416,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7324942129629629,11.9375,5.2572146776248525,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1416.pt
673,673,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.671875,0.7559317129629629,11.9375,5.284829588668048,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/673.pt
2167,2167,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7615740740740741,11.9375,5.353061494321202,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2167.pt
2913,2913,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6953125,0.7445023148148148,11.9375,4.807363837924392,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2913.pt
1417,1417,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6875,0.7514467592592593,11.9375,4.778562573376335,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1417.pt
674,674,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7559317129629629,11.9375,5.27133174590914,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/674.pt
2168,2168,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7615740740740741,11.9375,5.233336204793887,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2168.pt
2914,2914,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7444299768518519,11.9375,5.1540688003614346,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2914.pt
1418,1418,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6875,0.7505063657407407,11.9375,5.230148846661466,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1418.pt
675,675,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.671875,0.7559317129629629,11.9375,4.955375142315218,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/675.pt
2169,2169,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7615740740740741,11.9375,4.8962172094402865,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2169.pt
2915,2915,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6953125,0.7444299768518519,11.9375,5.220286305458637,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2915.pt
1419,1419,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6875,0.7505063657407407,11.9375,4.81992751754749,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1419.pt
2170,2170,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7615740740740741,11.9375,5.18646814856967,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2170.pt
676,676,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7559317129629629,11.9375,5.3552614564973275,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/676.pt
2916,2916,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7443576388888888,11.9375,5.200609411838741,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2916.pt
1420,1420,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7496383101851852,11.9375,5.241549158025197,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1420.pt
2171,2171,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7615740740740741,11.9375,4.806824056740859,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2171.pt
677,677,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.671875,0.7559317129629629,11.9375,4.954489933158248,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/677.pt
2917,2917,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.734375,0.7513020833333334,11.9375,5.3037536874670055,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2917.pt
1421,1421,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6875,0.7505063657407407,11.9375,5.352062087116723,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1421.pt
2172,2172,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7615740740740741,11.9375,5.278418576831585,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2172.pt
678,678,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7565827546296297,11.9375,5.2321170937101416,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/678.pt
2918,2918,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7513020833333334,11.9375,5.128122076466941,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2918.pt
1422,1422,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7495659722222222,11.9375,5.231263328679578,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1422.pt
2173,2173,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7381365740740741,11.9375,5.330087930273546,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2173.pt
1423,1423,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.65625,0.7682291666666666,11.9375,5.134271933371754,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1423.pt
2919,2919,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7512297453703703,11.9375,4.73876872520455,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2919.pt
679,679,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7256944444444444,11.9375,4.819616577356948,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/679.pt
2174,2174,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7381365740740741,11.9375,5.2739466701146,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2174.pt
1424,1424,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.65625,0.7682291666666666,11.9375,5.195786704955747,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1424.pt
2920,2920,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7513020833333334,11.9375,5.249194577196878,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2920.pt
680,680,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7262731481481481,11.9375,5.368319309179586,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/680.pt
2921,2921,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7513020833333334,11.9375,4.629952145039516,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2921.pt
1425,1425,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.65625,0.7680844907407407,11.9375,4.771571972964772,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1425.pt
2175,2175,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7381365740740741,11.9375,4.896868449658008,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2175.pt
681,681,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7252604166666666,11.9375,4.804124884018106,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/681.pt
2922,2922,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7513020833333334,11.9375,5.171883207379574,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2922.pt
1426,1426,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.65625,0.7682291666666666,11.9375,5.215912634155694,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1426.pt
2176,2176,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7381365740740741,11.9375,5.248238538231316,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2176.pt
682,682,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7252604166666666,11.9375,5.254529939539084,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/682.pt
2923,2923,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.765625,0.7353877314814815,11.9375,4.746830496020893,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2923.pt
1427,1427,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.65625,0.7681568287037037,11.9375,5.166299372922932,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1427.pt
2177,2177,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7381365740740741,11.9375,4.813093943894769,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2177.pt
683,683,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7256944444444444,11.9375,4.85236443712623,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/683.pt
1428,1428,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.65625,0.7680844907407407,11.9375,5.125455144649786,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1428.pt
2924,2924,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.765625,0.7353877314814815,11.9375,5.232274194637911,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2924.pt
2178,2178,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7377748842592593,11.9375,5.183098680291584,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2178.pt
684,684,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7252604166666666,11.9375,5.37216986943782,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/684.pt
1429,1429,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6796875,0.7596932870370371,11.9375,4.72750171475516,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1429.pt
2925,2925,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.765625,0.7351707175925926,11.9375,4.778991254191592,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2925.pt
2179,2179,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6796875,0.7554253472222222,11.9375,5.146752126969542,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2179.pt
685,685,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6796875,0.7654803240740741,11.9375,4.803126244870381,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/685.pt
1430,1430,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7598379629629629,11.9375,5.32097275738024,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1430.pt
2926,2926,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.765625,0.7353877314814815,11.9375,5.193296890460072,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2926.pt
2180,2180,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7553530092592593,11.9375,5.125757731253167,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2180.pt
686,686,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7654803240740741,11.9375,5.153221088675968,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/686.pt
1431,1431,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6796875,0.7596932870370371,11.9375,4.876285718928063,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1431.pt
2927,2927,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.765625,0.7353877314814815,11.9375,5.398458864572486,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2927.pt
2181,2181,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6796875,0.7554976851851852,11.9375,4.888994087116879,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2181.pt
687,687,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6796875,0.7654803240740741,11.9375,4.976408208236668,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/687.pt
1432,1432,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7598379629629629,11.9375,5.308308448918602,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1432.pt
2928,2928,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.765625,0.7353877314814815,11.9375,5.290754611573559,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2928.pt
2182,2182,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7549189814814815,11.9375,5.239681028432799,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2182.pt
688,688,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7654803240740741,11.9375,5.2669633688624184,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/688.pt
1433,1433,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6796875,0.7598379629629629,11.9375,5.371502719389889,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1433.pt
2929,2929,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6796875,0.7679398148148148,11.9375,4.776439332402248,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2929.pt
2183,2183,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6796875,0.7553530092592593,11.9375,4.739711773538331,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2183.pt
689,689,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6796875,0.7654803240740741,11.9375,4.767621353528677,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/689.pt
2930,2930,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7686631944444444,11.9375,5.187372071661355,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2930.pt
1434,1434,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7598379629629629,11.9375,5.209359640448133,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1434.pt
2184,2184,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7553530092592593,11.9375,5.24440410814513,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2184.pt
2931,2931,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6796875,0.7682291666666666,11.9375,5.296225261993979,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2931.pt
690,690,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7661313657407407,11.9375,5.162051836534312,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/690.pt
1435,1435,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7446469907407407,11.9375,4.826452271011271,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1435.pt
2185,2185,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6640625,0.7411747685185185,11.9375,4.85180530512524,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2185.pt
2932,2932,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7685185185185185,11.9375,5.160651347153519,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2932.pt
691,691,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6953125,0.7495659722222222,11.9375,4.693990821920784,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/691.pt
1436,1436,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7446469907407407,11.9375,5.270053622795817,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1436.pt
2186,2186,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6640625,0.7408130787037037,11.9375,5.340940204065191,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2186.pt
2933,2933,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6796875,0.7682291666666666,11.9375,4.746442229122922,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2933.pt
692,692,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7495659722222222,11.9375,5.257517933432108,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/692.pt
1437,1437,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7265625,0.7446469907407407,11.9375,5.369154876513268,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1437.pt
2187,2187,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6640625,0.7411747685185185,11.9375,5.258024177459323,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2187.pt
2934,2934,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7685185185185185,11.9375,5.125992985387836,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2934.pt
693,693,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6953125,0.7495659722222222,11.9375,4.7712974691753995,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/693.pt
1438,1438,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7446469907407407,11.9375,5.25452642484291,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1438.pt
2188,2188,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6640625,0.7413194444444444,11.9375,5.340921631435916,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2188.pt
2935,2935,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6875,0.7473234953703703,11.9375,4.764525047454613,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2935.pt
